,0
29151,Medulla
29152,Medulla
29153,Medulla
29154,Medulla
29155,Medulla
29156,Medulla
29157,Lateral vestibular nucleus
29158,Lateral vestibular nucleus
29159,Lateral vestibular nucleus
29160,Lateral vestibular nucleus
29161,Lateral vestibular nucleus
29162,Lateral vestibular nucleus
29163,Lateral vestibular nucleus
29164,Lateral vestibular nucleus
29165,Lateral vestibular nucleus
29166,Lateral vestibular nucleus
29167,Lateral vestibular nucleus
29168,Brain stem
29169,Brain stem
29170,Brain stem
29171,Brain stem
29172,Pallidum_ dorsal region
29173,Intergeniculate leaflet of the lateral geniculate complex
29174,Intergeniculate leaflet of the lateral geniculate complex
29175,Intergeniculate leaflet of the lateral geniculate complex
29176,Ventromedial hypothalamic nucleus
29177,Ventromedial hypothalamic nucleus
29178,Ventromedial hypothalamic nucleus
29179,Ventromedial hypothalamic nucleus
29180,Superior colliculus_ motor related
29181,Superior colliculus_ motor related
29182,Superior colliculus_ motor related
29183,Ventromedial hypothalamic nucleus
29184,Ventromedial hypothalamic nucleus
29185,Ventromedial hypothalamic nucleus
29186,Ventromedial hypothalamic nucleus
29187,Ventromedial hypothalamic nucleus
29188,Ventromedial hypothalamic nucleus
29189,Medial pretectal area
29190,Ventromedial hypothalamic nucleus
29191,Midbrain reticular nucleus_ retrorubral area
29192,Spinal nucleus of the trigeminal_ interpolar part
29193,Spinal nucleus of the trigeminal_ interpolar part
29194,Medulla
29195,Nucleus ambiguus
29196,Nucleus ambiguus
29197,Medulla
29198,Medulla
29199,Medulla
29200,Retrosplenial area_ dorsal part
29201,Medulla
29202,Medulla
29203,Perirhinal area
29204,Lateral vestibular nucleus
29205,Lateral vestibular nucleus
29206,Lateral vestibular nucleus
29207,Lateral vestibular nucleus
29208,Lateral vestibular nucleus
29209,Somatosensory areas
29210,Lateral vestibular nucleus
29211,Lateral vestibular nucleus
29212,Lateral vestibular nucleus
29213,Lateral vestibular nucleus
29214,Brain stem
29215,Brain stem
29216,Brain stem
29217,Brain stem
29218,Pallidum_ dorsal region
29219,Intergeniculate leaflet of the lateral geniculate complex
29220,Intergeniculate leaflet of the lateral geniculate complex
29221,Intergeniculate leaflet of the lateral geniculate complex
29222,Midbrain_ sensory related
29223,Ventromedial hypothalamic nucleus
29224,Ventromedial hypothalamic nucleus
29225,Ventromedial hypothalamic nucleus
29226,Superior colliculus_ motor related
29227,Superior colliculus_ motor related
29228,Ventromedial hypothalamic nucleus
29229,Ventromedial hypothalamic nucleus
29230,Nucleus of the optic tract
29231,Ventromedial hypothalamic nucleus
29232,Ventromedial hypothalamic nucleus
29233,Medial pretectal area
29234,Ventromedial hypothalamic nucleus
29235,Ventromedial hypothalamic nucleus
29236,Spinal nucleus of the trigeminal_ interpolar part
29237,Spinal nucleus of the trigeminal_ interpolar part
29238,Spinal nucleus of the trigeminal_ interpolar part
29239,Medulla
29240,Medulla
29241,Medulla
29242,Medulla
29243,Medulla
29244,Cuneate nucleus
29245,Medulla
29246,Agranular insular area
29247,Agranular insular area
29248,Agranular insular area
29249,Lateral vestibular nucleus
29250,Lateral vestibular nucleus
29251,Perirhinal area
29252,Agranular insular area
29253,Lateral vestibular nucleus
29254,Lateral vestibular nucleus
29255,Lateral vestibular nucleus
29256,Lateral vestibular nucleus
29257,Intergeniculate leaflet of the lateral geniculate complex
29258,Ventromedial hypothalamic nucleus
29259,Ventromedial hypothalamic nucleus
29260,Ventromedial hypothalamic nucleus
29261,Ventromedial hypothalamic nucleus
29262,Ventromedial hypothalamic nucleus
29263,Ventromedial hypothalamic nucleus
29264,Ventromedial hypothalamic nucleus
29265,Ventromedial hypothalamic nucleus
29266,Nucleus of the optic tract
29267,Nucleus of the optic tract
29268,Ventral tegmental nucleus
29269,Ventromedial hypothalamic nucleus
29270,Spinal nucleus of the trigeminal_ interpolar part
29271,Spinal nucleus of the trigeminal_ interpolar part
29272,Spinal nucleus of the trigeminal_ interpolar part
29273,Medulla
29274,Medial vestibular nucleus
29275,Medulla
29276,Sublaterodorsal nucleus
29277,Cuneate nucleus
29278,Medulla
29279,Agranular insular area
29280,Perirhinal area
29281,Agranular insular area
29282,Agranular insular area
29283,Agranular insular area
29284,Perirhinal area
29285,Agranular insular area
29286,Lateral vestibular nucleus
29287,Lateral vestibular nucleus
29288,Lateral vestibular nucleus
29289,Lateral vestibular nucleus
29290,Ventromedial hypothalamic nucleus
29291,Ventromedial hypothalamic nucleus
29292,Ventromedial hypothalamic nucleus
29293,Ventromedial hypothalamic nucleus
29294,Ventromedial hypothalamic nucleus
29295,Ventral tegmental nucleus
29296,Ventral tegmental nucleus
29297,Ventral tegmental nucleus
29298,Nucleus of the optic tract
29299,Ventromedial hypothalamic nucleus
29300,Medulla
29301,Medulla
29302,Medulla
29303,Medulla
29304,Cuneate nucleus
29305,Lateral vestibular nucleus
29306,Lateral vestibular nucleus
29307,Infralimbic area
29308,Agranular insular area
29309,Perirhinal area
29310,Prelimbic area
29311,Prelimbic area
29312,Prelimbic area
29313,Prelimbic area
29314,Lateral vestibular nucleus
29315,Ventral tegmental nucleus
29316,Ventral tegmental nucleus
29317,Ventromedial hypothalamic nucleus
29318,Medulla
29319,Cuneate nucleus
29320,Lateral vestibular nucleus
29321,Perirhinal area
29322,Prelimbic area
29323,Prelimbic area
29324,Prelimbic area
29325,Lateral vestibular nucleus
29326,Prelimbic area
29327,Olfactory areas
29328,Olfactory areas
29329,Olfactory areas
29330,Olfactory areas
29331,Olfactory areas
29332,Olfactory areas
29333,Olfactory areas
29334,Olfactory areas
29335,Olfactory areas
29336,Olfactory areas
29337,Olfactory areas
29338,Olfactory areas
29339,Olfactory areas
29340,Olfactory areas
29341,Olfactory areas
29342,Olfactory areas
29343,Olfactory areas
29344,Olfactory areas
29345,Olfactory areas
29346,Olfactory areas
29347,Olfactory areas
29348,Olfactory areas
29349,Olfactory areas
29350,Olfactory areas
29351,Olfactory areas
29352,Olfactory areas
29353,Olfactory areas
29354,Olfactory areas
29355,Olfactory areas
29356,Olfactory areas
29357,Olfactory areas
29358,Olfactory areas
29359,Olfactory areas
29360,Olfactory areas
29361,Olfactory areas
29362,Olfactory areas
29363,Olfactory areas
29364,Olfactory areas
29365,Olfactory areas
29366,Olfactory areas
29367,Olfactory areas
29368,Olfactory areas
29369,Olfactory areas
29370,Olfactory areas
29371,Olfactory areas
29372,Olfactory areas
29373,Olfactory areas
29374,Olfactory areas
29375,Olfactory areas
29376,Olfactory areas
29377,Olfactory areas
29378,Olfactory areas
29379,Olfactory areas
29380,Olfactory areas
29381,Olfactory areas
29382,Olfactory areas
29383,Olfactory areas
29384,Olfactory areas
29385,Olfactory areas
29386,Cerebrum
29387,Pedunculopontine nucleus
29388,Oculomotor nucleus
29389,Oculomotor nucleus
29390,Oculomotor nucleus
29391,Oculomotor nucleus
29392,Primary auditory area
29393,Primary auditory area
29394,Primary auditory area
29395,Primary auditory area
29396,Primary auditory area
29397,Olfactory areas
29398,Olfactory areas
29399,Olfactory areas
29400,Olfactory areas
29401,Olfactory areas
29402,Olfactory areas
29403,Olfactory areas
29404,Olfactory areas
29405,Olfactory areas
29406,Olfactory areas
29407,Olfactory areas
29408,Olfactory areas
29409,Olfactory areas
29410,Olfactory areas
29411,Olfactory areas
29412,Olfactory areas
29413,Olfactory areas
29414,Olfactory areas
29415,Olfactory areas
29416,Olfactory areas
29417,Olfactory areas
29418,Olfactory areas
29419,Olfactory areas
29420,Olfactory areas
29421,Olfactory areas
29422,Olfactory areas
29423,Olfactory areas
29424,Olfactory areas
29425,Olfactory areas
29426,Pedunculopontine nucleus
29427,Pedunculopontine nucleus
29428,Pedunculopontine nucleus
29429,Pedunculopontine nucleus
29430,Oculomotor nucleus
29431,Oculomotor nucleus
29432,Oculomotor nucleus
29433,Oculomotor nucleus
29434,Oculomotor nucleus
29435,Primary auditory area
29436,Primary auditory area
29437,Primary auditory area
29438,Primary auditory area
29439,Primary auditory area
29440,Primary auditory area
29441,Primary auditory area
29442,Olfactory areas
29443,Olfactory areas
29444,Olfactory areas
29445,Olfactory areas
29446,Olfactory areas
29447,Olfactory areas
29448,Olfactory areas
29449,Olfactory areas
29450,Olfactory areas
29451,Olfactory areas
29452,Olfactory areas
29453,Olfactory areas
29454,Olfactory areas
29455,Olfactory areas
29456,Olfactory areas
29457,Olfactory areas
29458,Olfactory areas
29459,Olfactory areas
29460,Olfactory areas
29461,Olfactory areas
29462,Olfactory areas
29463,Olfactory areas
29464,Olfactory areas
29465,Olfactory areas
29466,Olfactory areas
29467,Olfactory areas
29468,Olfactory areas
29469,Olfactory areas
29470,Olfactory areas
29471,Olfactory areas
29472,Olfactory areas
29473,Pedunculopontine nucleus
29474,Pedunculopontine nucleus
29475,Pedunculopontine nucleus
29476,Pedunculopontine nucleus
29477,Pedunculopontine nucleus
29478,Red Nucleus
29479,Oculomotor nucleus
29480,Oculomotor nucleus
29481,Oculomotor nucleus
29482,Oculomotor nucleus
29483,Oculomotor nucleus
29484,Primary auditory area
29485,Primary auditory area
29486,Primary auditory area
29487,Primary auditory area
29488,Primary auditory area
29489,Primary auditory area
29490,Primary auditory area
29491,Primary auditory area
29492,Olfactory areas
29493,Olfactory areas
29494,Olfactory areas
29495,Olfactory areas
29496,Olfactory areas
29497,Olfactory areas
29498,Olfactory areas
29499,Olfactory areas
29500,Olfactory areas
29501,Olfactory areas
29502,Olfactory areas
29503,Olfactory areas
29504,Olfactory areas
29505,Olfactory areas
29506,Olfactory areas
29507,Olfactory areas
29508,Olfactory areas
29509,Olfactory areas
29510,Olfactory areas
29511,Olfactory areas
29512,Olfactory areas
29513,Olfactory areas
29514,Olfactory areas
29515,Olfactory areas
29516,Olfactory areas
29517,Olfactory areas
29518,Olfactory areas
29519,Olfactory areas
29520,Olfactory areas
29521,Olfactory areas
29522,Olfactory areas
29523,Olfactory areas
29524,Olfactory areas
29525,Pedunculopontine nucleus
29526,Pedunculopontine nucleus
29527,Pedunculopontine nucleus
29528,Pedunculopontine nucleus
29529,Central linear nucleus raph�
29530,Central linear nucleus raph�
29531,Central linear nucleus raph�
29532,Oculomotor nucleus
29533,Oculomotor nucleus
29534,Oculomotor nucleus
29535,Oculomotor nucleus
29536,Oculomotor nucleus
29537,Primary auditory area
29538,Primary auditory area
29539,Primary auditory area
29540,Primary auditory area
29541,Primary auditory area
29542,Primary auditory area
29543,Primary auditory area
29544,Primary auditory area
29545,Olfactory areas
29546,Olfactory areas
29547,Olfactory areas
29548,Olfactory areas
29549,Olfactory areas
29550,Olfactory areas
29551,Olfactory areas
29552,Olfactory areas
29553,Olfactory areas
29554,Olfactory areas
29555,Olfactory areas
29556,Olfactory areas
29557,Olfactory areas
29558,Olfactory areas
29559,Olfactory areas
29560,Olfactory areas
29561,Olfactory areas
29562,Olfactory areas
29563,Olfactory areas
29564,Olfactory areas
29565,Olfactory areas
29566,Olfactory areas
29567,Olfactory areas
29568,Olfactory areas
29569,Olfactory areas
29570,Lateral septal complex
29571,Lateral septal complex
29572,Olfactory areas
29573,Olfactory areas
29574,Olfactory areas
29575,Olfactory areas
29576,Olfactory areas
29577,Olfactory areas
29578,Pedunculopontine nucleus
29579,Pedunculopontine nucleus
29580,Central linear nucleus raph�
29581,Central linear nucleus raph�
29582,Central linear nucleus raph�
29583,Central linear nucleus raph�
29584,Central linear nucleus raph�
29585,Central linear nucleus raph�
29586,Oculomotor nucleus
29587,Oculomotor nucleus
29588,Oculomotor nucleus
29589,Oculomotor nucleus
29590,Primary auditory area
29591,Primary auditory area
29592,Primary auditory area
29593,Primary auditory area
29594,Primary auditory area
29595,Primary auditory area
29596,Primary auditory area
29597,Primary auditory area
29598,Primary auditory area
29599,Primary auditory area
29600,Nucleus of the lateral olfactory tract
29601,Nucleus of the lateral olfactory tract
29602,Olfactory areas
29603,Olfactory areas
29604,Olfactory areas
29605,Olfactory areas
29606,Olfactory areas
29607,Olfactory areas
29608,Olfactory areas
29609,Olfactory areas
29610,Olfactory areas
29611,Olfactory areas
29612,Olfactory areas
29613,Olfactory areas
29614,Olfactory areas
29615,Olfactory areas
29616,Olfactory areas
29617,Olfactory areas
29618,Olfactory areas
29619,Olfactory areas
29620,Olfactory areas
29621,Olfactory areas
29622,Olfactory areas
29623,Olfactory areas
29624,Olfactory areas
29625,Lateral septal complex
29626,Lateral septal complex
29627,Lateral septal complex
29628,Lateral septal complex
29629,Lateral septal complex
29630,Fundus of striatum
29631,Olfactory areas
29632,Olfactory areas
29633,Olfactory areas
29634,Pedunculopontine nucleus
29635,Pedunculopontine nucleus
29636,Central linear nucleus raph�
29637,Central linear nucleus raph�
29638,Central linear nucleus raph�
29639,Central linear nucleus raph�
29640,Central linear nucleus raph�
29641,Central linear nucleus raph�
29642,Central linear nucleus raph�
29643,Oculomotor nucleus
29644,Oculomotor nucleus
29645,Oculomotor nucleus
29646,Oculomotor nucleus
29647,Primary auditory area
29648,Primary auditory area
29649,Primary auditory area
29650,Primary auditory area
29651,Primary auditory area
29652,Primary auditory area
29653,Primary auditory area
29654,Primary auditory area
29655,Primary auditory area
29656,Primary auditory area
29657,Nucleus of the lateral olfactory tract
29658,Nucleus of the lateral olfactory tract
29659,Nucleus of the lateral olfactory tract
29660,Nucleus of the lateral olfactory tract
29661,Nucleus of the lateral olfactory tract
29662,Nucleus of the lateral olfactory tract
29663,Olfactory areas
29664,Olfactory areas
29665,Olfactory areas
29666,Olfactory areas
29667,Olfactory areas
29668,Olfactory areas
29669,Olfactory areas
29670,Olfactory areas
29671,Olfactory areas
29672,Olfactory areas
29673,Olfactory areas
29674,Olfactory areas
29675,Olfactory areas
29676,Olfactory areas
29677,Olfactory areas
29678,Olfactory areas
29679,Olfactory areas
29680,Olfactory areas
29681,Cerebrum
29682,Cerebrum
29683,Cerebrum
29684,Lateral septal complex
29685,Lateral septal complex
29686,Lateral septal complex
29687,Lateral septal complex
29688,Lateral septal complex
29689,Lateral septal complex
29690,Lateral septal complex
29691,Anterior amygdalar area
29692,Anterior amygdalar area
29693,Olfactory areas
29694,Pedunculopontine nucleus
29695,Pedunculopontine nucleus
29696,Central linear nucleus raph�
29697,Central linear nucleus raph�
29698,Central linear nucleus raph�
29699,Central linear nucleus raph�
29700,Central linear nucleus raph�
29701,Central linear nucleus raph�
29702,Central linear nucleus raph�
29703,Pons
29704,Pons
29705,Oculomotor nucleus
29706,Oculomotor nucleus
29707,Primary auditory area
29708,Primary auditory area
29709,Primary auditory area
29710,Primary auditory area
29711,Primary auditory area
29712,Primary auditory area
29713,Primary auditory area
29714,Primary auditory area
29715,Primary auditory area
29716,Primary auditory area
29717,Primary auditory area
29718,Nucleus of the lateral olfactory tract
29719,Nucleus of the lateral olfactory tract
29720,Nucleus of the lateral olfactory tract
29721,Nucleus of the lateral olfactory tract
29722,Nucleus of the lateral olfactory tract
29723,Nucleus of the lateral olfactory tract
29724,Nucleus of the lateral olfactory tract
29725,Olfactory areas
29726,Olfactory areas
29727,Olfactory areas
29728,Olfactory areas
29729,Olfactory areas
